2001155,351,577.928894,0.608062,2.365953,1.646521,1.283168
2001156,6,14.699740,2.274698,2.595756,2.449957,1.565234
2001157,245,634.423889,1.935917,3.243683,2.589485,1.609188
2001158,424,751.074036,0.654862,2.194055,1.771401,1.330940
2001159,,,,,,
2001160,362,741.485779,1.345356,2.980301,2.048303,1.431190
2001161,18,37.255745,1.855296,2.522035,2.069764,1.438667
2001162,,,,,,
2001163,,,,,,
2001164,3,9.003890,2.975224,3.035653,3.001297,1.732425
2001165,20,46.289375,2.214251,2.430231,2.314469,1.521338
2001166,20,50.488079,2.468317,2.624571,2.524404,1.588837
2001184,,,,,,
2001185,75,172.523071,1.775088,2.855543,2.300308,1.516676
2001186,53,156.133865,2.057838,3.750665,2.945922,1.716369
2001187,,,,,,
2001188,,,,,,
2001189,,,,,,
2001190,75,182.430420,1.663837,2.893240,2.432406,1.559617
2001191,,,,,,
2001192,62,149.044296,1.691353,3.352334,2.403940,1.550465
2001193,,,,,,
2001194,64,134.347504,1.299473,3.013902,2.099180,1.448855
2001195,7,16.995903,1.817344,2.976346,2.427986,1.558200
2001196,,,,,,
2001197,53,150.906570,1.997774,3.784777,2.847294,1.687393
2001198,15,56.087322,2.709678,4.027266,3.739155,1.933689
2001199,74,195.197418,2.078917,3.214628,2.637803,1.624131
2001200,,,,,,
2001201,146,405.474365,2.237665,3.591226,2.777222,1.666500
2001202,424,1063.926636,1.483848,3.035561,2.509261,1.584065
2001203,424,899.132324,0.909030,2.702626,2.120595,1.456226
2001204,424,872.970886,0.816852,2.641450,2.058894,1.434885
2001205,419,1137.435547,1.577530,3.335751,2.714643,1.647617
2001206,422,1106.955078,1.499401,3.377238,2.623116,1.619604
2001207,,,,,,
2001208,424,1290.643555,1.826281,4.828125,3.043971,1.744698
2001209,48,129.282104,2.292125,3.033899,2.693377,1.641151
2001210,424,1035.617432,1.108260,3.065042,2.442494,1.562848
2001211,424,1022.063110,0.961848,3.147236,2.410526,1.552587
2001212,424,1098.458130,1.212901,3.401027,2.590703,1.609566
2001213,271,1035.461426,3.082620,4.493316,3.820891,1.954710
2001214,44,149.950424,3.083980,3.982743,3.407964,1.846067
2001215,424,1518.253540,2.068759,4.520026,3.580787,1.892297
2001216,,,,,,
2001217,424,1405.037720,2.079152,4.031646,3.313768,1.820376
2001218,424,1448.840454,2.140531,4.172948,3.417077,1.848534
2001219,,,,,,
2001220,405,1626.205444,2.736279,4.942331,4.015322,2.003827
2001221,188,800.809326,3.363204,5.101027,4.259624,2.063886
2001222,424,1328.418091,1.922529,3.975286,3.133062,1.770046
2001223,,,,,,
2001224,424,1294.711670,1.333568,3.966244,3.053565,1.747445
2001225,18,51.974167,2.529655,3.525975,2.887454,1.699251
2001226,424,1254.143921,1.499027,4.361962,2.957887,1.719851
2001227,,,,,,
2001228,140,590.349365,2.733633,5.520414,4.216781,2.053480
2001229,364,1725.138428,3.662617,5.599957,4.739391,2.177014
2001230,162,784.984497,3.662822,5.854455,4.845583,2.201269
2001231,,,,,,
2001232,,,,,,
2001233,410,1911.219360,3.078458,5.810546,4.661510,2.159053
2001234,212,1097.196167,3.928628,6.108336,5.175454,2.274962
2001235,424,1674.429932,2.566275,4.781669,3.949127,1.987241
2001236,310,1264.973999,2.449428,5.068962,4.080561,2.020040
2001237,424,1755.155273,2.825725,5.127123,4.139517,2.034580
2001238,,,,,,
2001239,,,,,,
2001240,424,1908.132446,2.871694,5.630507,4.500312,2.121394
2001241,48,158.288376,2.206275,4.233208,3.297674,1.815950
2001242,424,1864.176392,3.014082,5.751161,4.396642,2.096817
2001243,2,9.657647,4.762883,4.894764,4.828824,2.197459
2001244,161,840.693848,3.816905,6.899982,5.221701,2.285104
2001245,138,706.039795,3.302701,6.662232,5.116230,2.261909
2001246,424,1800.299561,2.025417,5.625891,4.245989,2.060580
2001247,424,2666.504395,5.072741,7.143347,6.288926,2.507773
2001248,,,,,,
2001249,424,1948.240112,2.567479,5.857244,4.594906,2.143573
2001250,,,,,,
2001251,253,1430.452393,3.252861,7.621378,5.653962,2.377806
2001252,241,1568.541504,5.163592,7.524598,6.508471,2.551171
2001253,424,2331.139404,3.726598,6.542283,5.497970,2.344775
2001254,11,72.145851,6.208077,6.833479,6.558714,2.560999
2001255,,,,,,
2001256,424,2365.583496,3.996945,7.250812,5.579206,2.362034
2001257,8,60.776611,7.184140,7.892704,7.597076,2.756279
2001258,424,1839.867065,2.422940,5.872916,4.339309,2.083101
2001259,423,1240.262085,0.749214,4.924229,2.932062,1.712326
2001260,424,1871.982300,2.208928,5.734466,4.415052,2.101203
